Protein,mf-go
Q9NY57,GO:0016301
Q9NY57,GO:1901265
Q9NY57,GO:0016772
Q9NY57,GO:0032559
Q9NY57,GO:0003824
Q9NY57,GO:1901363
Q9NY57,GO:0003674
Q9NY57,GO:0017076
Q9NY57,GO:0035639
Q9NY57,GO:0005524
Q9NY57,GO:0036094
Q9NY57,GO:0032555
Q9NY57,GO:0032553
Q9NY57,GO:0097367
Q9NY57,GO:0000166
Q9NY57,GO:0030554
Q9NY57,GO:0004672
Q9NY57,GO:0140096
Q9NY57,GO:0106310
Q9NY57,GO:0016773
Q9NY59,GO:0043168
Q9NY59,GO:0005543
Q9NY59,GO:0042578
Q9NY59,GO:0016788
Q9NY59,GO:0042802
Q9NY59,GO:0043167
Q9NY59,GO:0008289
Q9NY59,GO:0005515
Q9NY59,GO:0005488
Q9NY59,GO:0120569
Q9NY59,GO:0003824
Q9NY59,GO:0003674
Q9NY59,GO:0016787
Q9NY59,GO:0036094
Q9NY59,GO:0016298
Q9NY61,GO:0003723
Q9NY61,GO:0019904
Q9NY61,GO:0140110
Q9NY61,GO:0005515
Q9NY61,GO:0005488
Q9NY61,GO:0003713
Q9NY61,GO:0003712
Q9NY61,GO:0003674
Q9NY61,GO:0003676
Q9NY64,GO:0030246
Q9NY64,GO:0022857
Q9NY64,GO:0005488
Q9NY64,GO:0005215
Q9NY64,GO:0003674
Q9NY64,GO:0036094
Q9NY65,GO:0005525
Q9NY65,GO:0005200
Q9NY65,GO:0043168
Q9NY65,GO:0016817
Q9NY65,GO:0017076
Q9NY65,GO:0017111
Q9NY65,GO:0032555
Q9NY65,GO:0043167
Q9NY65,GO:0032553
Q9NY65,GO:0005515
Q9NY65,GO:0097367
Q9NY65,GO:0000166
Q9NY65,GO:0016818
Q9NY65,GO:0005488
Q9NY65,GO:1901265
Q9NY65,GO:1901363
Q9NY65,GO:0035639
Q9NY65,GO:0019001
Q9NY65,GO:0016462
Q9NY65,GO:0005198
Q9NY65,GO:0003824
Q9NY65,GO:0003674
Q9NY65,GO:0036094
Q9NY65,GO:0016787
Q9NY65,GO:0032561
Q9NY65,GO:0003924
Q9NY72,GO:0016247
Q9NY72,GO:0099106
Q9NY72,GO:0005216
Q9NY72,GO:0141108
Q9NY72,GO:0044325
Q9NY72,GO:0015267
Q9NY72,GO:0015081
Q9NY72,GO:0022857
Q9NY72,GO:0005515
Q9NY72,GO:0046873
Q9NY72,GO:0005488
Q9NY72,GO:0022803
Q9NY72,GO:0140678
Q9NY72,GO:0015075
Q9NY72,GO:0005261
Q9NY72,GO:0005215
Q9NY72,GO:0008324
Q9NY72,GO:0003674
Q9NY72,GO:0098772
Q9NY74,GO:0030234
Q9NY74,GO:0030295
Q9NY74,GO:0019900
Q9NY74,GO:0005515
Q9NY74,GO:0019899
Q9NY74,GO:0005488
Q9NY74,GO:0140677
Q9NY74,GO:0008047
Q9NY74,GO:0019887
Q9NY74,GO:0019901
Q9NY74,GO:0019209
Q9NY74,GO:0003674
Q9NY74,GO:0098772
Q9NY74,GO:0019207
Q9NY87,GO:0005488
Q9NY87,GO:0003674
Q9NY87,GO:0005515
Q9NY91,GO:0005488
Q9NY91,GO:0015075
Q9NY91,GO:0015293
Q9NY91,GO:0015291
Q9NY91,GO:0005215
Q9NY91,GO:0008324
Q9NY91,GO:0022804
Q9NY91,GO:0015078
Q9NY91,GO:0015081
Q9NY91,GO:0015294
Q9NY91,GO:0003674
Q9NY91,GO:0022857
Q9NY91,GO:0005515
Q9NY91,GO:0046873
Q9NY93,GO:0120545
Q9NY93,GO:0004386
Q9NY93,GO:0043168
Q9NY93,GO:0016817
Q9NY93,GO:0032559
Q9NY93,GO:0003723
Q9NY93,GO:0140640
Q9NY93,GO:0017076
Q9NY93,GO:0017111
Q9NY93,GO:0032555
Q9NY93,GO:0140098
Q9NY93,GO:0140313
Q9NY93,GO:0120543
Q9NY93,GO:0043167
Q9NY93,GO:0140657
Q9NY93,GO:0032553
Q9NY93,GO:0005515
Q9NY93,GO:0097367
Q9NY93,GO:0000166
Q9NY93,GO:0016853
Q9NY93,GO:0016818
Q9NY93,GO:0005488
Q9NY93,GO:1901265
Q9NY93,GO:1901363
Q9NY93,GO:0035639
Q9NY93,GO:0005524
Q9NY93,GO:0030554
Q9NY93,GO:0016887
Q9NY93,GO:0016462
Q9NY93,GO:0003824
Q9NY93,GO:0003674
Q9NY93,GO:0016787
Q9NY93,GO:0036094
Q9NY93,GO:0003676
Q9NY97,GO:0005488
Q9NY97,GO:0016740
Q9NY97,GO:0016758
Q9NY97,GO:0008194
Q9NY97,GO:0003824
Q9NY97,GO:0003674
Q9NY97,GO:0016757
Q9NY97,GO:0005515
Q9NY99,GO:0019904
Q9NY99,GO:0005488
Q9NY99,GO:0005198
Q9NY99,GO:0005102
Q9NY99,GO:0003674
Q9NY99,GO:0005515
Q9NYA1,GO:0060089
Q9NYA1,GO:0016740
Q9NYA1,GO:0043168
Q9NYA1,GO:0032559
Q9NYA1,GO:0038023
Q9NYA1,GO:0017076
Q9NYA1,GO:0043169
Q9NYA1,GO:0032555
Q9NYA1,GO:0019903
Q9NYA1,GO:0005516
Q9NYA1,GO:0004888
Q9NYA1,GO:0043167
Q9NYA1,GO:0016301
Q9NYA1,GO:0008289
Q9NYA1,GO:0019902
Q9NYA1,GO:0032553
Q9NYA1,GO:0005515
Q9NYA1,GO:0097367
Q9NYA1,GO:0000166
Q9NYA1,GO:0046872
Q9NYA1,GO:0019899
Q9NYA1,GO:0005488
Q9NYA1,GO:1901265
Q9NYA1,GO:0016772
Q9NYA1,GO:1901363
Q9NYA1,GO:0005524
Q9NYA1,GO:0035639
Q9NYA1,GO:0016746
Q9NYA1,GO:0030554
Q9NYA1,GO:0016747
Q9NYA1,GO:0016773
Q9NYA1,GO:0004930
Q9NYA1,GO:0000287
Q9NYA1,GO:0003824
Q9NYA1,GO:0003674
Q9NYA1,GO:0036094
Q9NYA1,GO:0003676
Q9NYA1,GO:0003677
Q9NYA3,GO:0005488
Q9NYA3,GO:0003674
Q9NYA3,GO:0005515
Q9NYA4,GO:0043169
Q9NYA4,GO:0042578
Q9NYA4,GO:0019903
Q9NYA4,GO:0060090
Q9NYA4,GO:0016788
Q9NYA4,GO:0043167
Q9NYA4,GO:0019902
Q9NYA4,GO:0005515
Q9NYA4,GO:0046872
Q9NYA4,GO:0019899
Q9NYA4,GO:0016791
Q9NYA4,GO:0005488
Q9NYA4,GO:0003824
Q9NYA4,GO:0003674
Q9NYA4,GO:0016787
Q9NYA4,GO:0036094
Q9NYA4,GO:0004721
Q9NYA4,GO:0140096
Q9NYB0,GO:0016740
Q9NYB0,GO:0140097
Q9NYB0,GO:0140640
Q9NYB0,GO:0016779
Q9NYB0,GO:0019902
Q9NYB0,GO:0005515
Q9NYB0,GO:0019899
Q9NYB0,GO:0005488
Q9NYB0,GO:0016772
Q9NYB0,GO:0043565
Q9NYB0,GO:0003824
Q9NYB0,GO:0003674
Q9NYB0,GO:0003676
Q9NYB0,GO:0003697
Q9NYB0,GO:0003677
Q9NYB5,GO:0005488
Q9NYB5,GO:0015291
Q9NYB5,GO:0005215
Q9NYB5,GO:0022804
Q9NYB5,GO:0003674
Q9NYB5,GO:0022857
Q9NYB5,GO:0005515
Q9NYB5,GO:0046943
Q9NYB9,GO:0019787
Q9NYB9,GO:0016740
Q9NYB9,GO:0051020
Q9NYB9,GO:0030674
Q9NYB9,GO:0016817
Q9NYB9,GO:0017111
Q9NYB9,GO:0060090
Q9NYB9,GO:0061660
Q9NYB9,GO:0042802
Q9NYB9,GO:0035591
Q9NYB9,GO:0019904
Q9NYB9,GO:0019900
Q9NYB9,GO:0008641
Q9NYB9,GO:0140657
Q9NYB9,GO:0016874
Q9NYB9,GO:0019778
Q9NYB9,GO:0005515
Q9NYB9,GO:0016877
Q9NYB9,GO:0031625
Q9NYB9,GO:0019899
Q9NYB9,GO:0016818
Q9NYB9,GO:0005488
Q9NYB9,GO:0008092
Q9NYB9,GO:0044389
Q9NYB9,GO:0061650
Q9NYB9,GO:0016746
Q9NYB9,GO:0061659
Q9NYB9,GO:0019786
Q9NYB9,GO:0016887
Q9NYB9,GO:0016462
Q9NYB9,GO:0016755
Q9NYB9,GO:0003824
Q9NYB9,GO:0031267
Q9NYB9,GO:0003674
Q9NYB9,GO:0019777
Q9NYB9,GO:0016787
Q9NYB9,GO:0061651
Q9NYB9,GO:0140096
Q9NYC9,GO:0043168
Q9NYC9,GO:0016817
Q9NYC9,GO:0032559
Q9NYC9,GO:0017076
Q9NYC9,GO:0017111
Q9NYC9,GO:0032555
Q9NYC9,GO:0120543
Q9NYC9,GO:0043167
Q9NYC9,GO:0140657
Q9NYC9,GO:0032553
Q9NYC9,GO:0005515
Q9NYC9,GO:0097367
Q9NYC9,GO:0120544
Q9NYC9,GO:0000166
Q9NYC9,GO:0016853
Q9NYC9,GO:0016818
Q9NYC9,GO:0005488
Q9NYC9,GO:1901265
Q9NYC9,GO:1901363
Q9NYC9,GO:0035639
Q9NYC9,GO:0005524
Q9NYC9,GO:0030554
Q9NYC9,GO:0016887
Q9NYC9,GO:0016462
Q9NYC9,GO:0003824
Q9NYC9,GO:0003674
Q9NYC9,GO:0016787
Q9NYC9,GO:0036094
Q9NYC9,GO:0003774
Q9NYD6,GO:0000977
Q9NYD6,GO:0005488
Q9NYD6,GO:0000976
Q9NYD6,GO:0003690
Q9NYD6,GO:0043565
Q9NYD6,GO:0001216
Q9NYD6,GO:1990837
Q9NYD6,GO:0000981
Q9NYD6,GO:0001067
Q9NYD6,GO:0003700
Q9NYD6,GO:0000987
Q9NYD6,GO:0003674
Q9NYD6,GO:0140110
Q9NYD6,GO:0001228
Q9NYD6,GO:0003676
Q9NYD6,GO:0005515
Q9NYD6,GO:0000978
Q9NYD6,GO:0003677
Q9NYF0,GO:0008013
Q9NYF0,GO:0019900
Q9NYF0,GO:0042826
Q9NYF0,GO:0005515
Q9NYF0,GO:0019899
Q9NYF0,GO:0005488
Q9NYF0,GO:0061629
Q9NYF0,GO:0140678
Q9NYF0,GO:0019901
Q9NYF0,GO:0140297
Q9NYF0,GO:0008134
Q9NYF0,GO:0003674
Q9NYF0,GO:0098772
Q9NYF3,GO:0005488
Q9NYF3,GO:0003674
Q9NYF3,GO:0005515
Q9NYF5,GO:0005488
Q9NYF5,GO:0140677
Q9NYF5,GO:0030695
Q9NYF5,GO:0008047
Q9NYF5,GO:0060589
Q9NYF5,GO:0003674
Q9NYF5,GO:0098772
Q9NYF5,GO:0005096
Q9NYF5,GO:0005515
Q9NYF5,GO:0030234
Q9NYF8,GO:0003723
Q9NYF8,GO:0140110
Q9NYF8,GO:0005515
Q9NYF8,GO:0005488
Q9NYF8,GO:0003712
Q9NYF8,GO:0003674
Q9NYF8,GO:0003676
Q9NYF8,GO:0003677
Q9NYG2,GO:0016740
Q9NYG2,GO:0042803
Q9NYG2,GO:0042802
Q9NYG2,GO:0005515
Q9NYG2,GO:0005488
Q9NYG2,GO:0016746
Q9NYG2,GO:0016747
Q9NYG2,GO:0003824
Q9NYG2,GO:0003674
Q9NYG2,GO:0046983
Q9NYG2,GO:0140096
Q9NYG5,GO:0019787
Q9NYG5,GO:0016740
Q9NYG5,GO:0004842
Q9NYG5,GO:0046914
Q9NYG5,GO:0043169
Q9NYG5,GO:0008270
Q9NYG5,GO:0001664
Q9NYG5,GO:0043167
Q9NYG5,GO:0005102
Q9NYG5,GO:0005515
Q9NYG5,GO:0046872
Q9NYG5,GO:0005488
Q9NYG5,GO:0016746
Q9NYG5,GO:0061659
Q9NYG5,GO:0061630
Q9NYG5,GO:0016755
Q9NYG5,GO:0003824
Q9NYG5,GO:0003674
Q9NYG5,GO:0036094
Q9NYG5,GO:0140096
Q9NYG8,GO:0005216
Q9NYG8,GO:0015267
Q9NYG8,GO:0015079
Q9NYG8,GO:0022857
Q9NYG8,GO:0046873
Q9NYG8,GO:0022836
Q9NYG8,GO:0005267
Q9NYG8,GO:0022803
Q9NYG8,GO:0022832
Q9NYG8,GO:0005244
Q9NYG8,GO:0015075
Q9NYG8,GO:0005261
Q9NYG8,GO:0005215
Q9NYG8,GO:0008324
Q9NYG8,GO:0022843
Q9NYG8,GO:0003674
Q9NYH9,GO:0005488
Q9NYH9,GO:0003723
Q9NYH9,GO:0003674
Q9NYH9,GO:0003676
Q9NYH9,GO:0005515
Q9NYI0,GO:0005488
Q9NYI0,GO:0005085
Q9NYI0,GO:0030695
Q9NYI0,GO:0060589
Q9NYI0,GO:0003674
Q9NYI0,GO:0098772
Q9NYI0,GO:0005515
Q9NYI0,GO:0030234
Q9NYJ1,GO:0005488
Q9NYJ1,GO:0003674
Q9NYJ1,GO:0005515
Q9NYJ7,GO:0005488
Q9NYJ7,GO:0043167
Q9NYJ7,GO:0005102
Q9NYJ7,GO:0003674
Q9NYJ7,GO:0043169
Q9NYJ7,GO:0036094
Q9NYJ7,GO:0005515
Q9NYJ7,GO:0005509
Q9NYJ7,GO:0046872
Q9NYJ8,GO:0046914
Q9NYJ8,GO:0043169
Q9NYJ8,GO:0043130
Q9NYJ8,GO:0060090
Q9NYJ8,GO:0008270
Q9NYJ8,GO:0043167
Q9NYJ8,GO:0032182
Q9NYJ8,GO:0005515
Q9NYJ8,GO:0046872
Q9NYJ8,GO:0005488
Q9NYJ8,GO:0003674
Q9NYJ8,GO:0036094
Q9NYK1,GO:0060089
Q9NYK1,GO:0038023
Q9NYK1,GO:0003723
Q9NYK1,GO:0005515
Q9NYK1,GO:0005488
Q9NYK1,GO:0003674
Q9NYK1,GO:0003676
Q9NYK5,GO:0016740
Q9NYK5,GO:0003723
Q9NYK5,GO:0140640
Q9NYK5,GO:0140098
Q9NYK5,GO:0140096
Q9NYK5,GO:0140101
Q9NYK5,GO:0000166
Q9NYK5,GO:0005488
Q9NYK5,GO:1901265
Q9NYK5,GO:1901363
Q9NYK5,GO:0016746
Q9NYK5,GO:0016755
Q9NYK5,GO:0003824
Q9NYK5,GO:0003674
Q9NYK5,GO:0036094
Q9NYK5,GO:0003676
Q9NYK5,GO:0000048
Q9NYL2,GO:0016740
Q9NYL2,GO:0043168
Q9NYL2,GO:0032559
Q9NYL2,GO:0003723
Q9NYL2,GO:0017076
Q9NYL2,GO:0043169
Q9NYL2,GO:0032555
Q9NYL2,GO:0030234
Q9NYL2,GO:0030295
Q9NYL2,GO:0043167
Q9NYL2,GO:0004674
Q9NYL2,GO:0016301
Q9NYL2,GO:0019900
Q9NYL2,GO:0044877
Q9NYL2,GO:0032553
Q9NYL2,GO:0005515
Q9NYL2,GO:0097367
Q9NYL2,GO:0000166
Q9NYL2,GO:0004672
Q9NYL2,GO:0046872
Q9NYL2,GO:0019899
Q9NYL2,GO:0005488
Q9NYL2,GO:0140677
Q9NYL2,GO:1901265
Q9NYL2,GO:0008047
Q9NYL2,GO:0016772
Q9NYL2,GO:1901363
Q9NYL2,GO:0035639
Q9NYL2,GO:0005524
Q9NYL2,GO:0019887
Q9NYL2,GO:0030554
Q9NYL2,GO:0106310
Q9NYL2,GO:0016773
Q9NYL2,GO:0019901
Q9NYL2,GO:0000287
Q9NYL2,GO:0003824
Q9NYL2,GO:0019209
Q9NYL2,GO:0003674
Q9NYL2,GO:0098772
Q9NYL2,GO:0036094
Q9NYL2,GO:0003676
Q9NYL2,GO:0019207
Q9NYL2,GO:0043021
Q9NYL2,GO:0043022
Q9NYL2,GO:0140096
Q9NYL4,GO:0003674
Q9NYL4,GO:0016853
Q9NYL4,GO:0140096
Q9NYL4,GO:0003824
Q9NYL5,GO:0005488
Q9NYL5,GO:0016705
Q9NYL5,GO:0043167
Q9NYL5,GO:0016491
Q9NYL5,GO:0020037
Q9NYL5,GO:0003824
Q9NYL5,GO:0046906
Q9NYL5,GO:0003674
Q9NYL5,GO:0046914
Q9NYL5,GO:0043169
Q9NYL5,GO:0036094
Q9NYL5,GO:0005515
Q9NYL5,GO:0005506
Q9NYL5,GO:0046872
Q9NYL5,GO:0004497
Q9NYL9,GO:0050839
Q9NYL9,GO:0005515
Q9NYL9,GO:0003779
Q9NYL9,GO:0098631
Q9NYL9,GO:0005488
Q9NYL9,GO:0008092
Q9NYL9,GO:0045296
Q9NYL9,GO:0003674
Q9NYM4,GO:0004930
Q9NYM4,GO:0016004
Q9NYM4,GO:0060089
Q9NYM4,GO:0005488
Q9NYM4,GO:0160185
Q9NYM4,GO:0140677
Q9NYM4,GO:0001653
Q9NYM4,GO:0060229
Q9NYM4,GO:0008047
Q9NYM4,GO:0038023
Q9NYM4,GO:0003674
Q9NYM4,GO:0098772
Q9NYM4,GO:0005515
Q9NYM4,GO:0008528
Q9NYM4,GO:0030234
Q9NYM4,GO:0004888
Q9NYM4,GO:0042277
Q9NYM9,GO:0005488
Q9NYM9,GO:0030674
Q9NYM9,GO:0003674
Q9NYM9,GO:0005515
Q9NYM9,GO:0060090
Q9NYN1,GO:0005525
Q9NYN1,GO:0005488
Q9NYN1,GO:0016818
Q9NYN1,GO:0043167
Q9NYN1,GO:0043168
Q9NYN1,GO:0016462
Q9NYN1,GO:1901265
Q9NYN1,GO:0016817
Q9NYN1,GO:0003824
Q9NYN1,GO:1901363
Q9NYN1,GO:0003925
Q9NYN1,GO:0003674
Q9NYN1,GO:0017076
Q9NYN1,GO:0098772
Q9NYN1,GO:0035639
Q9NYN1,GO:0016787
Q9NYN1,GO:0036094
Q9NYN1,GO:0017111
Q9NYN1,GO:0032555
Q9NYN1,GO:0032553
Q9NYN1,GO:0005515
Q9NYN1,GO:0097367
Q9NYN1,GO:0000166
Q9NYN1,GO:0032561
Q9NYN1,GO:0003924
Q9NYN1,GO:0019001
Q9NYP3,GO:0005515
Q9NYP3,GO:0005488
Q9NYP3,GO:0003674
Q9NYP7,GO:0016740
Q9NYP7,GO:0005515
Q9NYP7,GO:0005488
Q9NYP7,GO:0016746
Q9NYP7,GO:0016747
Q9NYP7,GO:0003824
Q9NYP7,GO:0003674
Q9NYP8,GO:0005488
Q9NYP8,GO:0003674
Q9NYP8,GO:0005515
Q9NYP8,GO:0042802
Q9NYP9,GO:0005488
Q9NYP9,GO:0030674
Q9NYP9,GO:0003674
Q9NYP9,GO:0005515
Q9NYP9,GO:0060090
Q9NYP9,GO:0042802
Q9NYQ3,GO:0016614
Q9NYQ3,GO:0005488
Q9NYQ3,GO:0043167
Q9NYQ3,GO:0043168
Q9NYQ3,GO:0016491
Q9NYQ3,GO:1901265
Q9NYQ3,GO:0003824
Q9NYQ3,GO:1901363
Q9NYQ3,GO:0003674
Q9NYQ3,GO:0036094
Q9NYQ3,GO:0032553
Q9NYQ3,GO:0005515
Q9NYQ3,GO:0097367
Q9NYQ3,GO:0000166
Q9NYQ6,GO:0060089
Q9NYQ6,GO:0038023
Q9NYQ6,GO:0043169
Q9NYQ6,GO:0004888
Q9NYQ6,GO:0043167
Q9NYQ6,GO:0005509
Q9NYQ6,GO:0046872
Q9NYQ6,GO:0005488
Q9NYQ6,GO:0004930
Q9NYQ6,GO:0003674
Q9NYQ6,GO:0036094
Q9NYR8,GO:0016614
Q9NYR8,GO:0016491
Q9NYR8,GO:0003824
Q9NYR8,GO:0003674
Q9NYR8,GO:0016616
Q9NYR9,GO:0005525
Q9NYR9,GO:0005488
Q9NYR9,GO:0016818
Q9NYR9,GO:0043167
Q9NYR9,GO:0043168
Q9NYR9,GO:0016462
Q9NYR9,GO:1901265
Q9NYR9,GO:0016817
Q9NYR9,GO:0003824
Q9NYR9,GO:1901363
Q9NYR9,GO:0003924
Q9NYR9,GO:0003674
Q9NYR9,GO:0017076
Q9NYR9,GO:0035639
Q9NYR9,GO:0016787
Q9NYR9,GO:0036094
Q9NYR9,GO:0017111
Q9NYR9,GO:0032555
Q9NYR9,GO:0032553
Q9NYR9,GO:0005515
Q9NYR9,GO:0097367
Q9NYR9,GO:0000166
Q9NYR9,GO:0032561
Q9NYR9,GO:0019001
Q9NYS0,GO:0005525
Q9NYS0,GO:0005488
Q9NYS0,GO:0016818
Q9NYS0,GO:0043167
Q9NYS0,GO:0043168
Q9NYS0,GO:0016462
Q9NYS0,GO:1901265
Q9NYS0,GO:0016817
Q9NYS0,GO:0003824
Q9NYS0,GO:1901363
Q9NYS0,GO:0003674
Q9NYS0,GO:0017076
Q9NYS0,GO:0035639
Q9NYS0,GO:0016787
Q9NYS0,GO:0036094
Q9NYS0,GO:0017111
Q9NYS0,GO:0032555
Q9NYS0,GO:0032553
Q9NYS0,GO:0005515
Q9NYS0,GO:0097367
Q9NYS0,GO:0000166
Q9NYS0,GO:0032561
Q9NYS0,GO:0003924
Q9NYS0,GO:0019001
Q9NYS7,GO:0005488
Q9NYS7,GO:0003674
Q9NYS7,GO:0005515
Q9NYT0,GO:1902936
Q9NYT0,GO:0043168
Q9NYT0,GO:0005543
Q9NYT0,GO:0043167
Q9NYT0,GO:0008289
Q9NYT0,GO:0005488
Q9NYT0,GO:1901981
Q9NYT0,GO:0003674
Q9NYT0,GO:0036094
Q9NYT6,GO:0005488
Q9NYT6,GO:0000976
Q9NYT6,GO:0003690
Q9NYT6,GO:0043565
Q9NYT6,GO:1990837
Q9NYT6,GO:0001067
Q9NYT6,GO:0003674
Q9NYT6,GO:0003676
Q9NYT6,GO:0003677
Q9NYU1,GO:0005488
Q9NYU1,GO:0016740
Q9NYU1,GO:0016758
Q9NYU1,GO:0008194
Q9NYU1,GO:0003824
Q9NYU1,GO:0003674
Q9NYU1,GO:0016798
Q9NYU1,GO:0016787
Q9NYU1,GO:0016757
Q9NYU1,GO:0005515
Q9NYU1,GO:0004553
Q9NYU2,GO:0016740
Q9NYU2,GO:0016758
Q9NYU2,GO:0004553
Q9NYU2,GO:0016757
Q9NYU2,GO:0005515
Q9NYU2,GO:0005488
Q9NYU2,GO:0008194
Q9NYU2,GO:0003824
Q9NYU2,GO:0003674
Q9NYU2,GO:0016798
Q9NYU2,GO:0016787
Q9NYV4,GO:0016740
Q9NYV4,GO:0043168
Q9NYV4,GO:0032559
Q9NYV4,GO:0017076
Q9NYV4,GO:0032555
Q9NYV4,GO:0043167
Q9NYV4,GO:0004674
Q9NYV4,GO:0016301
Q9NYV4,GO:0019900
Q9NYV4,GO:0032553
Q9NYV4,GO:0005515
Q9NYV4,GO:0097367
Q9NYV4,GO:0000166
Q9NYV4,GO:0004672
Q9NYV4,GO:0019899
Q9NYV4,GO:0005488
Q9NYV4,GO:1901265
Q9NYV4,GO:0016772
Q9NYV4,GO:1901363
Q9NYV4,GO:0035639
Q9NYV4,GO:0005524
Q9NYV4,GO:0030554
Q9NYV4,GO:0106310
Q9NYV4,GO:0016773
Q9NYV4,GO:0019901
Q9NYV4,GO:0003824
Q9NYV4,GO:0003674
Q9NYV4,GO:0036094
Q9NYV4,GO:0140096
Q9NYV6,GO:0005488
Q9NYV6,GO:0000976
Q9NYV6,GO:0003690
Q9NYV6,GO:0003677
Q9NYV6,GO:0043565
Q9NYV6,GO:1990837
Q9NYV6,GO:0001067
Q9NYV6,GO:0003674
Q9NYV6,GO:0003676
Q9NYV6,GO:0005515
Q9NYV6,GO:0019899
Q9NYV7,GO:0004930
Q9NYV7,GO:0060089
Q9NYV7,GO:0005488
Q9NYV7,GO:0038023
Q9NYV7,GO:0003674
Q9NYV7,GO:0005515
Q9NYV7,GO:0004888
Q9NYV8,GO:0004930
Q9NYV8,GO:0060089
Q9NYV8,GO:0038023
Q9NYV8,GO:0003674
Q9NYV8,GO:0004888
Q9NYV9,GO:0004930
Q9NYV9,GO:0060089
Q9NYV9,GO:0038023
Q9NYV9,GO:0003674
Q9NYV9,GO:0004888
Q9NYW0,GO:0004930
Q9NYW0,GO:0060089
Q9NYW0,GO:0005488
Q9NYW0,GO:0038023
Q9NYW0,GO:0003674
Q9NYW0,GO:0005515
Q9NYW0,GO:0004888
Q9NYW1,GO:0004930
Q9NYW1,GO:0060089
Q9NYW1,GO:0038023
Q9NYW1,GO:0003674
Q9NYW1,GO:0004888
Q9NYW2,GO:0004930
Q9NYW2,GO:0060089
Q9NYW2,GO:0005488
Q9NYW2,GO:0038023
Q9NYW2,GO:0003674
Q9NYW2,GO:0005515
Q9NYW2,GO:0004888
Q9NYW3,GO:0004930
Q9NYW3,GO:0060089
Q9NYW3,GO:0005488
Q9NYW3,GO:0038023
Q9NYW3,GO:0003674
Q9NYW3,GO:0005515
Q9NYW3,GO:0004888
Q9NYW4,GO:0004930
Q9NYW4,GO:0060089
Q9NYW4,GO:0005488
Q9NYW4,GO:0038023
Q9NYW4,GO:0003674
Q9NYW4,GO:0005515
Q9NYW4,GO:0004888
Q9NYW5,GO:0004930
Q9NYW5,GO:0060089
Q9NYW5,GO:0038023
Q9NYW5,GO:0003674
Q9NYW5,GO:0004888
Q9NYW6,GO:0004930
Q9NYW6,GO:0060089
Q9NYW6,GO:0038023
Q9NYW6,GO:0003674
Q9NYW6,GO:0004888
Q9NYW7,GO:0004930
Q9NYW7,GO:0060089
Q9NYW7,GO:0038023
Q9NYW7,GO:0003674
Q9NYW7,GO:0004888
Q9NYW8,GO:0005488
Q9NYW8,GO:0000977
Q9NYW8,GO:0000976
Q9NYW8,GO:0003690
Q9NYW8,GO:0043167
Q9NYW8,GO:0043565
Q9NYW8,GO:1990837
Q9NYW8,GO:0000981
Q9NYW8,GO:0001067
Q9NYW8,GO:0003700
Q9NYW8,GO:0000987
Q9NYW8,GO:0003674
Q9NYW8,GO:0046914
Q9NYW8,GO:0043169
Q9NYW8,GO:0140110
Q9NYW8,GO:0036094
Q9NYW8,GO:0003676
Q9NYW8,GO:0005515
Q9NYW8,GO:0000978
Q9NYW8,GO:0008270
Q9NYW8,GO:0046872
Q9NYW8,GO:0003677
Q9NYX4,GO:0005515
Q9NYX4,GO:0005488
Q9NYX4,GO:0003674
Q9NYY1,GO:0005126
Q9NYY1,GO:0005102
Q9NYY1,GO:0030545
Q9NYY1,GO:0005515
Q9NYY1,GO:0005488
Q9NYY1,GO:0140677
Q9NYY1,GO:0048018
Q9NYY1,GO:0030546
Q9NYY1,GO:0003674
Q9NYY1,GO:0098772
Q9NYY1,GO:0005125
Q9NYY3,GO:0016740
Q9NYY3,GO:0043168
Q9NYY3,GO:0032559
Q9NYY3,GO:0017076
Q9NYY3,GO:0032555
Q9NYY3,GO:0043167
Q9NYY3,GO:0004674
Q9NYY3,GO:0016301
Q9NYY3,GO:0005515
Q9NYY3,GO:0032553
Q9NYY3,GO:0097367
Q9NYY3,GO:0000166
Q9NYY3,GO:0004672
Q9NYY3,GO:0005488
Q9NYY3,GO:1901265
Q9NYY3,GO:0016772
Q9NYY3,GO:1901363
Q9NYY3,GO:0035639
Q9NYY3,GO:0005524
Q9NYY3,GO:0030554
Q9NYY3,GO:0106310
Q9NYY3,GO:0016773
Q9NYY3,GO:0003824
Q9NYY3,GO:0003674
Q9NYY3,GO:0036094
Q9NYY3,GO:0140096
Q9NYY8,GO:0016740
Q9NYY8,GO:0003723
Q9NYY8,GO:0140640
Q9NYY8,GO:0140098
Q9NYY8,GO:0140101
Q9NYY8,GO:0005515
Q9NYY8,GO:0005488
Q9NYY8,GO:0016746
Q9NYY8,GO:0016755
Q9NYY8,GO:0003824
Q9NYY8,GO:0003674
Q9NYY8,GO:0003676
Q9NYY8,GO:0000048
Q9NYY8,GO:0140096
Q9NYZ1,GO:0005488
Q9NYZ1,GO:0003674
Q9NYZ1,GO:0005515
Q9NYZ2,GO:0005488
Q9NYZ2,GO:0015075
Q9NYZ2,GO:0005215
Q9NYZ2,GO:0008324
Q9NYZ2,GO:0003674
Q9NYZ2,GO:0022857
Q9NYZ2,GO:0005515
Q9NYZ2,GO:0046873
Q9NYZ3,GO:0005488
Q9NYZ3,GO:0008092
Q9NYZ3,GO:0003674
Q9NYZ3,GO:0005515
